Date,Time,Open,High,Low,Close,Volume,OpenInt
blue minutely, y_M_d_hmsz
2017-08-04,16:30:00,95.4,95.9,95.4,95.7643,4005,0
2017-08-04,16:35:00,95.9,96.1025,95.75,95.85,2673,0
2017-08-04,16:40:00,95.65,96.25,95.55,96.05,6400,0
2017-08-04,16:45:00,96.05,96.2,95.9201,95.9201,8945,0
2017-08-04,16:50:00,96.05,96.05,95.6,95.7,4000,0
2017-08-04,16:55:00,95.6,95.7,95.3,95.55,3959,0
2017-08-04,17:00:00,95.75,96.2,95.65,96.05,21972,0
2017-08-04,17:05:00,96.0474,96.55,96.0474,96.2,11664,0
2017-08-04,17:10:00,96.2,96.25,96.05,96.2,4382,0
2017-08-04,17:15:00,96.15,96.2,95.775,95.85,2300,0
2017-08-04,17:20:00,95.85,96.2,95.85,96.1,2500,0
2017-08-04,17:25:00,96.1,96.25,96.1,96.125,2200,0
2017-08-04,17:30:00,96.15,96.15,95.45,95.76,6311,0
2017-08-04,17:35:00,95.7,95.7,95.4,95.57,4003,0
2017-08-04,17:40:00,95.55,95.55,95.05,95.4,14250,0
2017-08-04,17:45:00,95.3654,95.5,95.05,95.05,1555,0
2017-08-04,17:50:00,95.168,95.4,95.1,95.35,1700,0
2017-08-04,17:55:00,95.3,95.3786,95.05,95.25,1000,0
2017-08-04,18:00:00,95.25,95.45,95.1,95.45,1900,0
2017-08-04,18:05:00,95.45,95.6,95.35,95.5,2350,0
2017-08-04,18:10:00,95.65,95.7,95.05,95.05,2025,0
2017-08-04,18:15:00,95.1,95.25,94.9,95.25,6429,0
2017-08-04,18:20:00,95.1,95.6,95.1,95.5,2900,0
2017-08-04,18:25:00,95.35,95.4,95.25,95.25,1700,0
2017-08-04,18:30:00,95.05,95.3,94.9,95.2,2900,0
2017-08-04,18:35:00,95,95.7,94.95,95.65,6299,0
2017-08-04,18:40:00,95.5,95.55,95.35,95.55,1930,0
2017-08-04,18:45:00,95.45,95.6,95.45,95.5004,1362,0
2017-08-04,18:50:00,95.5,95.5,95.35,95.5,1700,0
2017-08-04,18:55:00,95.45,95.5,95.4,95.4,1600,0
2017-08-04,19:00:00,95.45,95.45,95.15,95.15,2950,0
2017-08-04,19:05:00,95.2,95.55,95.1234,95.5,9051,0
2017-08-04,19:10:00,95.45,95.5,95.3,95.45,7100,0
2017-08-04,19:15:00,95.5,95.5,95.2,95.25,3200,0
2017-08-04,19:20:00,95.25,95.3,95.055,95.25,2300,0
2017-08-04,19:25:00,95.1,95.25,94.9,95.2,2300,0
2017-08-04,19:30:00,95.15,95.2,95.05,95.2,2100,0
2017-08-04,19:35:00,95.2,95.2,95.1,95.15,1500,0
2017-08-04,19:40:00,95.15,95.45,95.0836,95.45,3201,0
2017-08-04,19:45:00,95.5,95.6,95.45,95.45,600,0
2017-08-04,19:50:00,95.5,95.5,95.3,95.3,800,0
2017-08-04,19:55:00,95.3,95.3,94.9,95.1,800,0
2017-08-04,20:00:00,95.2,95.2,94.95,95,1000,0
2017-08-04,20:05:00,94.95,95,94.8,95,2160,0
2017-08-04,20:10:00,94.9,95.02,94.8,95.02,1000,0
2017-08-04,20:15:00,95,95.25,94.975,95.25,1900,0
2017-08-04,20:20:00,95.1,95.2,95.1,95.1,500,0
2017-08-04,20:25:00,95.15,95.25,95.05,95.25,2700,0
2017-08-04,20:30:00,95.2,95.2,94.8,94.8,1514,0
2017-08-04,20:35:00,94.75,94.85,94.6,94.6,3020,0
2017-08-04,20:40:00,94.6,94.723,94.6,94.6231,3695,0
2017-08-04,20:45:00,94.65,94.85,94.6,94.6,2400,0
2017-08-04,20:50:00,94.746,94.95,94.746,94.95,1600,0
2017-08-04,20:55:00,94.95,95.05,94.95,94.95,1591,0
2017-08-04,21:00:00,94.75,94.85,94.7353,94.8,1100,0
2017-08-04,21:05:00,94.8,94.95,94.8,94.9,1699,0
2017-08-04,21:10:00,94.81,95,94.81,94.825,2800,0
2017-08-04,21:15:00,94.8,94.85,94.65,94.75,1500,0
2017-08-04,21:20:00,94.75,94.75,94.55,94.55,1100,0
2017-08-04,21:25:00,94.65,94.85,94.65,94.85,4200,0
2017-08-04,21:30:00,94.8,94.85,94.75,94.7618,3400,0
2017-08-04,21:35:00,94.675,94.85,94.55,94.7961,7862,0
2017-08-04,21:40:00,94.75,94.8,94.5,94.6,4474,0
2017-08-04,21:45:00,94.6,94.65,94.45,94.5,5878,0
2017-08-04,21:50:00,94.6,94.7,94.5,94.625,10852,0
2017-08-04,21:55:00,94.65,95,94.65,94.9,22215,0
2017-08-04,22:00:00,94.9,95.25,94.9,95.05,50761,0
2017-08-07,15:35:00,95.2,95.2,94.4,94.65,4334,0
2017-08-07,15:40:00,95.1,95.8,95.05,95.8,2000,0
2017-08-07,15:45:00,95.8,96.2,95.45,95.95,2688,0
2017-08-07,15:50:00,95.9,96.7,95.85,96.2,5491,0
2017-08-07,15:55:00,96.1,96.45,95.98,96.45,3200,0
2017-08-07,16:00:00,96.4,96.8533,96.005,96.8533,6650,0
2017-08-07,16:05:00,96.8247,97.25,96.675,97.2,11211,0
2017-08-07,16:10:00,97.05,97.25,96.725,96.9,25018,0
2017-08-07,16:15:00,97,97.65,96.9,97.025,19191,0
2017-08-07,16:20:00,97.025,97.3,97.025,97.155,9410,0
2017-08-07,16:25:00,97.15,97.15,96.7,96.8,8700,0
2017-08-07,16:30:00,96.725,97.225,96.725,97.05,7231,0
2017-08-07,16:35:00,97.05,97.4,96.95,97.337,4100,0
2017-08-07,16:40:00,97.35,97.55,97.3,97.5,5286,0
2017-08-07,16:45:00,97.5,97.65,97.35,97.35,8614,0
2017-08-07,16:50:00,97.35,98.1,97.35,97.8231,11520,0
2017-08-07,16:55:00,97.78,98.25,97.65,98.2,6709,0
2017-08-07,17:00:00,98.072,98.125,97.705,98.025,6100,0
2017-08-07,17:05:00,98.025,98.1,97.8344,97.8344,11550,0
2017-08-07,17:10:00,97.8,97.995,97.35,97.5,7579,0
2017-08-07,17:15:00,97.6,97.9,97.4,97.5,4177,0
2017-08-07,17:20:00,97.25,97.7,97.1,97.6,3860,0
2017-08-07,17:25:00,97.48,97.75,97.4,97.7,1300,0
2017-08-07,17:30:00,97.7,98.05,97.7,98,4945,0
2017-08-07,17:35:00,98,98.1,97.9,98.05,2505,0
2017-08-07,17:40:00,98.05,98.05,97.95,97.95,1800,0
2017-08-07,17:45:00,98.1,98.1,97.4,97.475,9688,0
2017-08-07,17:50:00,97.5,97.8754,97.4,97.575,6738,0
2017-08-07,17:55:00,97.5,97.55,97.25,97.45,2600,0
2017-08-07,18:00:00,97.35,97.4,97.175,97.2,9141,0
2017-08-07,18:05:00,97.2,97.55,97.175,97.55,2150,0
2017-08-07,18:10:00,97.55,97.6162,97.375,97.45,1974,0
2017-08-07,18:15:00,97.35,97.35,97.2,97.2,1641,0
2017-08-07,18:20:00,97.1,97.1,96.7,96.8,6296,0
2017-08-07,18:25:00,96.75,96.85,96.7,96.7,2121,0
2017-08-07,18:30:00,96.85,96.85,96.5,96.65,6727,0
2017-08-07,18:35:00,96.7,96.75,96.5,96.7,3000,0
2017-08-07,18:40:00,96.7,97,96.7,97,3000,0
2017-08-07,18:45:00,96.95,97.1,96.85,97,1650,0
2017-08-07,18:50:00,96.925,97,96.85,96.9,1900,0
2017-08-07,18:55:00,96.9,97.1,96.85,97.1,7471,0
2017-08-07,19:00:00,97.05,97.4,97.05,97.3,5100,0
2017-08-07,19:05:00,97.35,97.55,97.2,97.4,2750,0
2017-08-07,19:10:00,97.45,97.55,97.15,97.175,2650,0
2017-08-07,19:15:00,97.1,97.45,97.1,97.45,2905,0
2017-08-07,19:20:00,97.35,97.45,97.2,97.35,3443,0
2017-08-07,19:25:00,97.4,97.5,97.3,97.45,1700,0
2017-08-07,19:30:00,97.4,97.45,97.35,97.45,1100,0
2017-08-07,19:35:00,97.5,97.5,97.3,97.375,2650,0
2017-08-07,19:40:00,97.45,97.65,97.3,97.45,4275,0
2017-08-07,19:45:00,97.45,97.6,97.3,97.6,1100,0
2017-08-07,19:50:00,97.6,97.7,97.5,97.65,1325,0
2017-08-07,19:55:00,97.55,97.7,97.45,97.65,2907,0
2017-08-07,20:00:00,97.5,97.65,97.5,97.5,1550,0
2017-08-07,20:05:00,97.65,97.85,97.5,97.625,5080,0
2017-08-07,20:10:00,97.55,97.75,97.2,97.2,9450,0
2017-08-07,20:15:00,97.15,97.9,97.1,97.825,11496,0
2017-08-07,20:20:00,97.75,98.1,97.674,97.85,25401,0
2017-08-07,20:25:00,97.8,97.95,97.7,97.95,10466,0
2017-08-07,20:30:00,97.95,98.1,97.8533,98.1,8829,0
2017-08-07,20:35:00,98.1,98.2,98,98.1938,4800,0
2017-08-07,20:40:00,98.25,98.55,98.15,98.55,6730,0
2017-08-07,20:45:00,98.6,98.7,98.3,98.4,4304,0
2017-08-07,20:50:00,98.45,98.55,98.3,98.325,2000,0
2017-08-07,20:55:00,98.35,98.5,98.2674,98.3,3700,0
2017-08-07,21:00:00,98.5,98.6,98.2,98.304,3275,0
2017-08-07,21:05:00,98.325,98.4,97.95,98.15,5410,0
2017-08-07,21:10:00,98.25,98.4,98.1,98.15,3375,0
2017-08-07,21:15:00,98.25,98.35,98.175,98.2,3706,0
2017-08-07,21:20:00,98.3,98.35,98.15,98.15,3000,0
2017-08-07,21:25:00,98.3,98.3,98,98.275,5920,0
2017-08-07,21:30:00,98.275,98.5,98.275,98.5,5280,0
2017-08-07,21:35:00,98.5,98.7,98.4,98.65,17462,0
2017-08-07,21:40:00,98.7,98.8,98.5877,98.65,10118,0
2017-08-07,21:45:00,98.65,98.85,98.65,98.85,11672,0
2017-08-07,21:50:00,98.85,99.05,98.85,98.95,27036,0
2017-08-07,21:55:00,98.95,99.05,98.45,98.45,23717,0
2017-08-07,22:00:00,98.55,98.65,98.4,98.65,65768,0
2017-08-08,15:35:00,98.65,98.8,97.2568,98.023,7857,0
2017-08-08,15:40:00,98.3,98.5,97.875,98.05,5750,0
2017-08-08,15:45:00,98.25,98.8,98.25,98.75,2780,0
2017-08-08,15:50:00,98.7,98.8,98.2,98.375,3139,0
2017-08-08,15:55:00,98.55,98.75,98.55,98.65,1515,0
2017-08-08,16:00:00,98.7,98.75,98.4491,98.55,3429,0
2017-08-08,16:05:00,98.55,98.575,98.375,98.375,800,0
2017-08-08,16:10:00,98.35,98.6,98,98.45,3995,0
2017-08-08,16:15:00,98.385,98.7,98.35,98.675,2736,0
2017-08-08,16:20:00,98.7,98.7301,98.5,98.55,5900,0
2017-08-08,16:25:00,98.5,98.55,98.2,98.45,5798,0
2017-08-08,16:30:00,98.3276,98.3276,97.925,98.15,5407,0
2017-08-08,16:35:00,98.1,98.2,97.9,97.95,6464,0
2017-08-08,16:40:00,97.9,97.9,97.6,97.65,1898,0
2017-08-08,16:45:00,97.65,98,97.65,98,2300,0
2017-08-08,16:50:00,98.075,98.14,97.85,97.875,3150,0
2017-08-08,16:55:00,97.875,98.35,97.85,98.35,2800,0
2017-08-08,17:00:00,98.3,98.35,98.1,98.325,1700,0
2017-08-08,17:05:00,98.4,98.45,98.15,98.15,2150,0
2017-08-08,17:10:00,98.25,98.5,98.15,98.45,2329,0
2017-08-08,17:15:00,98.45,98.45,98.2,98.25,4289,0
2017-08-08,17:20:00,98.35,98.55,98.35,98.55,2250,0
2017-08-08,17:25:00,98.5,98.6,98.4,98.467,1500,0
2017-08-08,17:30:00,98.475,98.8,98.45,98.45,4351,0
2017-08-08,17:35:00,98.45,98.7,98.3,98.3,2325,0
2017-08-08,17:40:00,98.3,98.4,98.3,98.4,400,0
2017-08-08,17:45:00,98.4,98.55,98.2,98.35,1801,0
2017-08-08,17:50:00,98.55,98.75,98.45,98.65,1400,0
2017-08-08,17:55:00,98.55,98.75,98.5,98.6,1200,0
2017-08-08,18:00:00,98.65,98.85,98.5,98.75,7485,0
2017-08-08,18:05:00,98.675,98.75,98.5,98.6,2900,0
2017-08-08,18:10:00,98.5878,99,98.5878,99,4700,0
2017-08-08,18:15:00,99.1,99.176,98.75,98.75,2371,0
2017-08-08,18:20:00,98.65,98.8,98.45,98.6,2646,0
2017-08-08,18:25:00,98.6,98.8004,98.45,98.8004,2800,0
2017-08-08,18:30:00,98.9,98.92,98.7,98.85,2022,0
2017-08-08,18:35:00,98.86,98.95,98.86,98.95,900,0
2017-08-08,18:40:00,98.88,98.95,98.65,98.9,3254,0
2017-08-08,18:45:00,98.8,98.95,98.8,98.8,1000,0
2017-08-08,18:50:00,98.85,98.9,98.45,98.5,2006,0
2017-08-08,18:55:00,98.6,98.65,98.3,98.3,1479,0
2017-08-08,19:00:00,98.45,98.55,98.4,98.55,5400,0
2017-08-08,19:05:00,98.55,98.75,98.35,98.35,3595,0
2017-08-08,19:10:00,98.35,98.55,98.35,98.45,1000,0
2017-08-08,19:15:00,98.55,98.6,98.45,98.475,700,0
2017-08-08,19:20:00,98.4,98.6,98.4,98.45,300,0
2017-08-08,19:25:00,98.55,98.6042,98.5,98.6,900,0
2017-08-08,19:30:00,98.7,98.7,98.45,98.575,2505,0
2017-08-08,19:35:00,98.5473,98.75,98.5473,98.6,1304,0
2017-08-08,19:40:00,98.5,98.8,98.5,98.7,2698,0
2017-08-08,19:45:00,98.625,98.75,98.625,98.7,900,0
2017-08-08,19:50:00,98.65,98.7822,98.65,98.7558,880,0
2017-08-08,19:55:00,98.65,98.8,98.5,98.6,800,0
2017-08-08,20:00:00,98.5996,98.7,98.5,98.7,900,0
2017-08-08,20:05:00,98.75,98.8,98.55,98.7,2000,0
2017-08-08,20:10:00,98.625,98.7,98.525,98.6,3160,0
2017-08-08,20:15:00,98.65,98.8,98.55,98.7,2849,0
2017-08-08,20:20:00,98.7,98.85,98.7,98.7891,1450,0
2017-08-08,20:25:00,98.8,99.05,98.8,99.05,7706,0
2017-08-08,20:30:00,99.05,99.1,99.05,99.1,500,0
2017-08-08,20:35:00,99.05,99.15,99,99,2545,0
2017-08-08,20:40:00,99.05,99.1,98.9639,99.1,2952,0
2017-08-08,20:45:00,99.005,99.15,98.95,99,2750,0
2017-08-08,20:50:00,98.9,99.075,98.9,99.05,3475,0
2017-08-08,20:55:00,99.05,99.05,98.95,99.05,2500,0
2017-08-08,21:00:00,99,99.05,98.9,98.9,2555,0
2017-08-08,21:05:00,98.9,98.9,98.4,98.5,4404,0
2017-08-08,21:10:00,98.5,98.55,98.35,98.4857,3986,0
2017-08-08,21:15:00,98.55,98.55,98.35,98.35,1800,0
2017-08-08,21:20:00,98.25,98.45,98.25,98.4,3200,0
2017-08-08,21:25:00,98.4,98.45,98.2,98.2,6556,0
2017-08-08,21:30:00,98.2,98.25,97.55,97.75,9023,0
2017-08-08,21:35:00,97.65,97.7,97.05,97.05,9552,0
2017-08-08,21:40:00,97.05,97.0925,96.3,96.625,18529,0
2017-08-08,21:45:00,96.625,97,96.625,96.75,7633,0
2017-08-08,21:50:00,96.75,97.1,96.75,97,5251,0
2017-08-08,21:55:00,97,97.35,96.95,97.2323,18142,0
2017-08-08,22:00:00,97.23,97.4,97.15,97.3,94515,0
2017-08-09,15:35:00,96.35,96.4,94.7497,96.03,23848,0
2017-08-09,15:40:00,96.35,96.65,95.25,95.6,14845,0
2017-08-09,15:45:00,95.75,95.8503,94.8,94.8,8150,0
2017-08-09,15:50:00,94.6,95.15,94.55,94.9,9534,0
2017-08-09,15:55:00,94.9048,95.45,94.25,95.45,18743,0
2017-08-09,16:00:00,95.75,96.65,95.475,95.8,20066,0
2017-08-09,16:05:00,95.85,96.35,95.85,96.25,1902,0
2017-08-09,16:10:00,96.05,96.25,95.9,95.9,1238,0
2017-08-09,16:15:00,96.1375,96.25,95.975,96,2447,0
2017-08-09,16:20:00,96.1427,96.4,96.1427,96.325,1564,0
2017-08-09,16:25:00,96.4178,96.5,96.15,96.4,3161,0
2017-08-09,16:30:00,96.55,96.75,96.55,96.7411,828,0
2017-08-09,16:35:00,96.85,96.9016,96.7565,96.9016,800,0
2017-08-09,16:40:00,97,97.95,97,97.8,10095,0
2017-08-09,16:45:00,98,98.45,97.9,98.2,9476,0
2017-08-09,16:50:00,98.19,98.45,97.95,98.15,8180,0
2017-08-09,16:55:00,98.15,98.3,98.05,98.3,3000,0
2017-08-09,17:00:00,98.35,98.8,98.275,98.625,6583,0
2017-08-09,17:05:00,98.7,98.8,98.2,98.8,4555,0
2017-08-09,17:10:00,98.75,98.75,98.45,98.5,1700,0
2017-08-09,17:15:00,98.6,98.6,97.9,98,3285,0
2017-08-09,17:20:00,98.1,98.3,97.8942,97.9,1944,0
2017-08-09,17:25:00,97.85,97.8999,97.3,97.3,2200,0
2017-08-09,17:30:00,97.15,97.45,96.975,97.45,6607,0
2017-08-09,17:35:00,97.37,97.9853,97.37,97.55,3621,0
2017-08-09,17:40:00,97.675,97.675,97.25,97.3,1200,0
2017-08-09,17:45:00,97.3,97.55,97.3,97.55,800,0
2017-08-09,17:50:00,97.45,97.65,97.45,97.65,700,0
2017-08-09,17:55:00,97.65,97.95,97.65,97.875,5726,0
2017-08-09,18:00:00,98,98.6,98,98.216,10920,0
2017-08-09,18:05:00,98.45,98.65,98.25,98.25,3450,0
2017-08-09,18:10:00,98.2273,98.275,98.1104,98.25,1850,0
2017-08-09,18:15:00,98.3,98.35,98.25,98.2532,860,0
2017-08-09,18:20:00,98.276,98.3,97.875,97.875,650,0
2017-08-09,18:25:00,97.8,98.05,97.8,97.85,800,0
2017-08-09,18:30:00,97.75,97.75,97.75,97.75,100,0
2017-08-09,18:35:00,97.75,97.9,97.75,97.9,700,0
2017-08-09,18:40:00,97.89,98,97.75,98,1500,0
2017-08-09,18:45:00,97.85,98.125,97.85,98.125,850,0
2017-08-09,18:50:00,98.0048,98.095,97.6532,97.75,1688,0
2017-08-09,18:55:00,97.95,97.95,97.45,97.45,400,0
2017-08-09,19:00:00,97.5503,97.9,97.55,97.8,1376,0
2017-08-09,19:05:00,97.7,97.75,97.55,97.75,2199,0
2017-08-09,19:10:00,97.69,97.85,97.69,97.8,1100,0
2017-08-09,19:15:00,97.7,97.85,97.4,97.55,1400,0
2017-08-09,19:20:00,97.7,97.7,97.2,97.2,1300,0
2017-08-09,19:25:00,97.2,97.65,97.2,97.4092,9637,0
2017-08-09,19:30:00,97.45,97.4997,97.2,97.2,8417,0
2017-08-09,19:35:00,97.3,97.45,97,97,2410,0
2017-08-09,19:40:00,96.85,97.1,96.75,97.1,5003,0
2017-08-09,19:45:00,97,97.35,96.7,97.25,23933,0
2017-08-09,19:50:00,97.225,97.35,97.1,97.35,10441,0
2017-08-09,19:55:00,97.45,97.8,97.35,97.35,1800,0
2017-08-09,20:00:00,97.55,97.55,97.305,97.55,700,0
2017-08-09,20:05:00,97.5,97.8,97.5,97.8,898,0
2017-08-09,20:10:00,97.6,97.65,97.4,97.5,2565,0
2017-08-09,20:15:00,97.41,97.41,97.15,97.15,900,0
2017-08-09,20:20:00,97.1,97.15,96.8,97.1,900,0
2017-08-09,20:25:00,97.1,97.3,97.1,97.3,401,0
2017-08-09,20:30:00,97.25,97.5,97.15,97.35,1200,0
2017-08-09,20:35:00,97.35,97.35,97.1,97.1,1100,0
2017-08-09,20:40:00,96.95,97.35,96.85,97.1,2140,0
2017-08-09,20:45:00,97.25,97.4,97.2,97.3,1500,0
2017-08-09,20:50:00,97.3,97.6,97.15,97.45,3974,0
2017-08-09,20:55:00,97.3,97.5,97.3,97.3,700,0
2017-08-09,21:00:00,97.5,97.5,97.35,97.45,2650,0
2017-08-09,21:05:00,97.4,97.45,97.325,97.45,500,0
2017-08-09,21:10:00,97.325,97.35,96.9,97.1094,5058,0
2017-08-09,21:15:00,97.15,97.6,97.15,97.45,2152,0
2017-08-09,21:20:00,97.5,97.55,97.35,97.35,2307,0
2017-08-09,21:25:00,97.3,97.3,97.05,97.1,1700,0
2017-08-09,21:30:00,97.15,97.45,97.15,97.45,5699,0
2017-08-09,21:35:00,97.35,97.425,97.2,97.2,1200,0
2017-08-09,21:40:00,97.25,97.6,97.25,97.4,4845,0
2017-08-09,21:45:00,97.4,97.5,97.35,97.35,3721,0
2017-08-09,21:50:00,97.3,97.45,97.25,97.35,9215,0
2017-08-09,21:55:00,97.35,97.4,97.2,97.25,15306,0
2017-08-09,22:00:00,97.3,97.3,96.9,97,49472,0
2017-08-10,15:35:00,95.8,96.95,95,95.5,22582,0
2017-08-10,15:40:00,95.4,95.85,95.3593,95.4,8543,0
2017-08-10,15:45:00,95.25,95.65,95.05,95.65,17505,0
2017-08-10,15:50:00,95.4,95.45,94.9,94.9,11035,0
2017-08-10,15:55:00,95.05,95.75,95.05,95.625,31538,0
2017-08-10,16:00:00,95.4,95.6252,95.3,95.6252,9494,0
2017-08-10,16:05:00,95.5,95.5,95.05,95.05,4326,0
2017-08-10,16:10:00,95,95.1,93.7,94.15,16166,0
2017-08-10,16:15:00,94.05,94.19,93.75,94,6891,0
2017-08-10,16:20:00,94,94.35,94,94.275,3849,0
2017-08-10,16:25:00,94.4,94.45,94.15,94.175,2020,0
2017-08-10,16:30:00,94,94.1,93.8,94,3066,0
2017-08-10,16:35:00,94.08,94.15,93.55,93.7,3792,0
2017-08-10,16:40:00,93.75,93.85,93.45,93.45,8651,0
2017-08-10,16:45:00,93.4401,94,93.4401,93.65,5010,0
2017-08-10,16:50:00,93.7,94.04,93.7,93.75,3050,0
2017-08-10,16:55:00,93.85,93.9,93.7,93.7,2950,0
2017-08-10,17:00:00,93.75,94.3,93.65,94,16628,0
2017-08-10,17:05:00,94.4,94.4,93.95,94,2700,0
2017-08-10,17:10:00,94,94.25,93.9859,94.25,2466,0
2017-08-10,17:15:00,94.05,94.2,93.95,94.05,2000,0
