Date,Time,Open,High,Low,Close,Volume,OpenInt
coke minutely, 0
2017-07-18,21:00:00,235.82,235.82,235.82,235.82,149,0
2017-07-18,21:20:00,236.55,236.55,235.49,235.49,300,0
2017-07-18,21:30:00,235.48,235.73,235.37,235.73,400,0
2017-07-18,21:35:00,235.44,235.44,234.97,235.41,1079,0
2017-07-18,21:45:00,235.16,235.47,234.89,234.89,501,0
2017-07-18,21:50:00,235.3,235.3,234.95,234.96,300,0
2017-07-18,21:55:00,234.9,234.9,234.3,234.3,1201,0
2017-07-18,22:00:00,234.3,235.3,233.87,233.9,3979,0
2017-07-19,15:35:00,233.9,235.97,233.9,235.97,1443,0
2017-07-19,15:40:00,236.14,238.58,236.14,236.18,601,0
2017-07-19,16:05:00,236.56,236.56,236.56,236.56,100,0
2017-07-19,16:35:00,236.68,236.68,236.68,236.68,100,0
2017-07-19,16:55:00,236.57,236.57,236.32,236.32,200,0
2017-07-19,17:00:00,236.8,236.8,236.8,236.8,100,0
2017-07-19,17:15:00,236.8,236.8,236.8,236.8,100,0
2017-07-19,17:35:00,236.8,237.37,236.8,237.37,211,0
2017-07-19,17:40:00,237.21,237.21,236.45,236.45,200,0
2017-07-19,17:55:00,236.79,237.75,236.51,237.21,2103,0
2017-07-19,18:00:00,237.57,237.57,237.57,237.57,100,0
2017-07-19,18:05:00,237.43,237.43,236.79,236.79,1401,0
2017-07-19,18:30:00,236.75,236.75,236.38,236.45,400,0
2017-07-19,18:35:00,236.5,236.5,236.5,236.5,100,0
2017-07-19,18:40:00,236.37,236.45,236.22,236.22,701,0
2017-07-19,18:45:00,235.95,237.12,235.95,237.12,300,0
2017-07-19,18:55:00,236.1,236.14,235.94,235.94,2002,0
2017-07-19,19:00:00,235.73,235.73,235.73,235.73,100,0
2017-07-19,19:15:00,236.43,236.43,236.43,236.43,200,0
2017-07-19,19:25:00,235.89,235.89,235.89,235.89,100,0
2017-07-19,19:55:00,235.36,237.03,235.29,237.03,300,0
2017-07-19,20:15:00,235.29,237.02,235.2,237.02,1202,0
2017-07-19,20:30:00,235.28,235.28,234.76,234.76,360,0
2017-07-19,20:35:00,234.57,234.57,234.57,234.57,149,0
2017-07-19,20:45:00,235.15,235.15,235.15,235.15,100,0
2017-07-19,21:00:00,235.19,235.19,235.19,235.19,100,0
2017-07-19,21:10:00,235.69,235.86,235.69,235.8,757,0
2017-07-19,21:15:00,235.55,235.55,235.55,235.55,723,0
2017-07-19,21:40:00,235.31,235.31,234.85,234.9,300,0
2017-07-19,21:55:00,235.83,236.75,235.61,236.29,919,0
2017-07-19,22:00:00,235.7,236.61,235.7,236.15,8667,0
2017-07-20,15:35:00,237.78,237.78,237.78,237.78,367,0
2017-07-20,15:40:00,236.76,236.76,236.76,236.76,501,0
2017-07-20,15:45:00,239.75,239.75,236.68,236.68,501,0
2017-07-20,15:50:00,237.97,237.97,237.89,237.89,200,0
2017-07-20,15:55:00,240.4,240.42,240.4,240.42,233,0
2017-07-20,16:05:00,238.67,238.67,238.5,238.5,601,0
2017-07-20,16:15:00,238.1,240.29,237.75,240.29,1647,0
2017-07-20,16:20:00,236.8,237.96,236.17,236.29,501,0
2017-07-20,16:30:00,239.15,239.15,239.15,239.15,501,0
2017-07-20,16:40:00,238.3,238.3,238.21,238.21,300,0
2017-07-20,16:45:00,238.3,238.3,238.17,238.17,300,0
2017-07-20,17:05:00,238.51,238.55,238.51,238.55,300,0
2017-07-20,17:10:00,238.94,239.07,238.94,239.07,300,0
2017-07-20,17:15:00,238.57,238.57,238.57,238.57,200,0
2017-07-20,17:20:00,238.53,238.89,238.53,238.89,275,0
2017-07-20,17:30:00,238.77,238.77,238.57,238.57,200,0
2017-07-20,17:35:00,238.9,238.9,238.9,238.9,100,0
2017-07-20,17:55:00,238.76,238.76,238.76,238.76,100,0
2017-07-20,18:00:00,238.54,238.54,238.49,238.49,400,0
2017-07-20,18:05:00,238.34,238.9,238.34,238.9,400,0
2017-07-20,18:15:00,239.15,239.15,238.71,238.71,601,0
2017-07-20,18:25:00,239.48,239.55,239.15,239.15,701,0
2017-07-20,18:30:00,239.21,239.21,239.15,239.15,501,0
2017-07-20,18:45:00,239.07,239.07,239.07,239.07,100,0
2017-07-20,19:15:00,239.6,240.65,239.4,240.46,1502,0
2017-07-20,19:20:00,239.25,239.25,239.25,239.25,150,0
2017-07-20,19:40:00,239.73,239.76,239.73,239.76,200,0
2017-07-20,20:25:00,240.69,241.77,240.49,241.5,2135,0
2017-07-20,20:30:00,241,241.38,240.75,241.38,957,0
2017-07-20,21:00:00,240.09,240.94,240.09,240.94,443,0
2017-07-20,21:15:00,240.64,242.26,240.64,242.26,1001,0
2017-07-20,21:30:00,240.96,241.11,239.07,239.07,601,0
2017-07-20,21:40:00,240.46,240.46,240.46,240.46,100,0
2017-07-20,21:45:00,241.56,241.56,241.56,241.56,100,0
2017-07-20,21:50:00,240.51,240.51,240.51,240.51,100,0
2017-07-20,21:55:00,240.56,241.46,240.51,241.33,1822,0
2017-07-20,22:00:00,241.46,242.48,241.26,241.55,3002,0
2017-07-21,15:35:00,242.96,244.41,242.96,244.41,2720,0
2017-07-21,15:40:00,241.76,241.76,241.75,241.75,200,0
2017-07-21,15:55:00,241.88,243.73,241.88,243.73,248,0
2017-07-21,16:05:00,243.48,243.48,243.48,243.48,100,0
2017-07-21,16:10:00,242.27,242.27,240.49,240.49,812,0
2017-07-21,16:20:00,240.58,240.58,240.58,240.58,601,0
2017-07-21,16:25:00,240.5,242.02,240.46,240.46,2202,0
2017-07-21,16:30:00,240.91,240.91,240.91,240.91,100,0
2017-07-21,17:05:00,240.93,240.93,240.88,240.88,300,0
2017-07-21,17:15:00,239.6,239.6,239.6,239.6,100,0
2017-07-21,17:35:00,239.7,240.17,239.7,240.17,452,0
2017-07-21,17:40:00,240.87,240.87,240.73,240.8,701,0
2017-07-21,17:50:00,240.99,240.99,240.99,240.99,100,0
2017-07-21,18:05:00,241.58,241.58,241.58,241.58,250,0
2017-07-21,18:25:00,241.58,241.58,241.17,241.17,200,0
2017-07-21,18:35:00,242.01,242.01,242.01,242.01,100,0
2017-07-21,18:40:00,241.97,242.08,241.13,241.13,400,0
2017-07-21,18:55:00,241.36,241.36,241.36,241.36,100,0
2017-07-21,19:15:00,241.92,241.92,241.92,241.92,100,0
2017-07-21,19:20:00,242.24,242.24,241.38,241.38,200,0
2017-07-21,19:25:00,241.33,241.33,241.33,241.33,100,0
2017-07-21,19:45:00,241.43,241.43,241.43,241.43,150,0
2017-07-21,19:55:00,241.74,241.8,241.74,241.8,300,0
2017-07-21,20:15:00,241.07,241.07,241.07,241.07,100,0
2017-07-21,20:50:00,241.15,241.15,241.15,241.15,100,0
2017-07-21,20:55:00,241.68,241.79,241.68,241.79,300,0
2017-07-21,21:00:00,241.82,241.82,241.82,241.82,100,0
2017-07-21,21:15:00,241.79,241.79,241.79,241.79,100,0
2017-07-21,21:25:00,241.17,241.17,241.17,241.17,100,0
2017-07-21,21:30:00,241.08,241.56,241.02,241.56,400,0
2017-07-21,21:40:00,240.95,240.95,240.95,240.95,100,0
2017-07-21,21:45:00,241.29,241.29,241.27,241.27,200,0
2017-07-21,21:50:00,241.24,241.54,241.24,241.52,966,0
2017-07-21,21:55:00,241.36,241.53,241.36,241.53,200,0
2017-07-21,22:00:00,241.12,241.12,240.26,240.26,1802,0
2017-07-24,15:35:00,241.61,241.61,241.61,241.61,206,0
2017-07-24,15:50:00,240.44,240.44,240.44,240.44,100,0
2017-07-24,16:05:00,240.35,240.43,239.75,239.75,708,0
2017-07-24,16:40:00,239.16,239.16,239.16,239.16,151,0
2017-07-24,16:45:00,238.77,238.77,238.75,238.75,300,0
2017-07-24,17:15:00,239.49,239.49,239.49,239.49,100,0
2017-07-24,18:15:00,238.75,238.8,238.75,238.8,701,0
2017-07-24,18:30:00,239.5,239.75,238.77,239.17,1775,0
2017-07-24,18:35:00,238.78,238.79,238.78,238.79,300,0
2017-07-24,19:05:00,238.25,238.25,238.25,238.25,100,0
2017-07-24,19:10:00,239.32,239.32,239.32,239.32,200,0
2017-07-24,19:15:00,239.2,239.75,238.67,238.72,1201,0
2017-07-24,19:40:00,238.86,238.86,238.21,238.21,501,0
2017-07-24,19:55:00,239.56,239.56,239.56,239.56,100,0
2017-07-24,20:25:00,238.6,238.6,238.6,238.6,130,0
2017-07-24,20:45:00,238.23,238.23,238.2,238.2,421,0
2017-07-24,20:55:00,237.97,237.97,237.97,237.97,100,0
2017-07-24,21:00:00,237.98,237.98,237.98,237.98,100,0
2017-07-24,21:10:00,238.56,238.57,238.56,238.57,200,0
2017-07-24,21:20:00,238.04,238.04,237.86,237.86,300,0
2017-07-24,21:25:00,238.31,238.78,237.42,237.42,5511,0
2017-07-24,21:30:00,237.84,237.92,237.25,237.92,626,0
2017-07-24,21:40:00,237.55,237.55,237.55,237.55,100,0
2017-07-24,21:45:00,237.44,237.44,237.32,237.32,350,0
2017-07-24,21:50:00,237.41,237.41,237.41,237.41,100,0
2017-07-24,21:55:00,237.7,238.13,237.69,237.85,2600,0
2017-07-24,22:00:00,237.73,238.2,237.73,238.18,1101,0
2017-07-25,15:35:00,239.23,239.23,238.37,238.37,835,0
2017-07-25,16:10:00,239.26,239.26,239.26,239.26,100,0
2017-07-25,16:20:00,238.55,238.55,238.55,238.55,100,0
2017-07-25,16:50:00,238.51,238.51,238.51,238.51,100,0
2017-07-25,17:35:00,239.45,239.45,239.45,239.45,100,0
2017-07-25,18:10:00,239.09,239.09,239.09,239.09,100,0
2017-07-25,18:30:00,238.2,238.2,238.2,238.2,100,0
2017-07-25,19:05:00,238.43,238.43,238.09,238.09,400,0
2017-07-25,19:10:00,237.8,237.8,237.8,237.8,100,0
2017-07-25,19:45:00,238.69,238.69,238.69,238.69,100,0
2017-07-25,19:55:00,238.65,238.65,237.91,237.91,200,0
2017-07-25,20:00:00,237.97,237.97,237.81,237.81,200,0
2017-07-25,20:05:00,237.8,237.8,237.75,237.75,300,0
2017-07-25,20:10:00,237.71,237.71,237.54,237.54,200,0
2017-07-25,20:20:00,238.16,238.16,238.16,238.16,100,0
2017-07-25,20:25:00,237.54,237.54,237.54,237.54,100,0
2017-07-25,20:35:00,237.48,237.48,237.48,237.48,100,0
2017-07-25,20:50:00,237.04,237.04,236.75,237.03,701,0
2017-07-25,21:10:00,237.55,237.55,237.13,237.13,300,0
2017-07-25,21:15:00,237.53,237.53,237.53,237.53,100,0
2017-07-25,21:25:00,237.5,237.5,237.5,237.5,100,0
2017-07-25,21:30:00,237.49,237.49,237.49,237.49,100,0
2017-07-25,21:35:00,237.16,237.16,237.16,237.16,117,0
2017-07-25,21:40:00,237.47,237.51,237.46,237.51,768,0
2017-07-25,21:50:00,237.45,237.92,237.45,237.92,400,0
2017-07-25,22:00:00,238.34,238.41,237.34,237.84,3236,0
2017-07-26,15:35:00,239.39,239.39,239.39,239.39,622,0
2017-07-26,15:55:00,239.5894,239.5894,239.5894,239.5894,200,0
2017-07-26,16:30:00,239.3279,239.3279,239.3279,239.3279,100,0
2017-07-26,16:45:00,240.2,240.2,240.2,240.2,100,0
2017-07-26,16:55:00,239.57,239.57,239.52,239.52,200,0
2017-07-26,17:05:00,238.6701,239.22,238.6701,239.22,770,0
2017-07-26,17:55:00,239.77,239.77,239.77,239.77,100,0
2017-07-26,18:30:00,239.77,239.885,239.77,239.885,300,0
2017-07-26,18:35:00,240.5,240.5,240.31,240.31,200,0
2017-07-26,18:40:00,240.99,241,240.895,241,900,0
2017-07-26,18:45:00,239.52,239.52,239.52,239.52,100,0
2017-07-26,19:00:00,239.81,239.81,239.5,239.5,200,0
2017-07-26,19:15:00,239.5,239.57,239.45,239.45,300,0
2017-07-26,19:50:00,240.1,240.29,240.09,240.09,2032,0
2017-07-26,19:55:00,240.99,240.99,240.85,240.99,300,0
2017-07-26,20:15:00,240.115,240.92,240.115,240.92,1100,0
2017-07-26,20:25:00,241.199,241.199,241.199,241.199,100,0
2017-07-26,20:30:00,240.43,240.43,240.43,240.43,100,0
2017-07-26,20:50:00,240.93,240.93,240.93,240.93,130,0
2017-07-26,21:00:00,241.3338,241.3338,240.6757,240.6757,325,0
2017-07-26,21:55:00,241.18,242.19,241.18,242.19,200,0
2017-07-26,22:00:00,241.66,242.14,241.61,241.87,5409,0
2017-07-27,15:35:00,242.53,242.53,242.53,242.53,102,0
2017-07-27,15:55:00,243.215,243.215,243.215,243.215,140,0
2017-07-27,16:00:00,243.67,243.8,243.67,243.8,200,0
2017-07-27,16:25:00,244.83,244.83,243.81,243.815,500,0
2017-07-27,16:30:00,244.61,245.74,244.61,245.74,1276,0
2017-07-27,16:35:00,246.27,248,245.4469,248,3886,0
2017-07-27,16:40:00,247.58,247.72,246.78,247,1394,0
2017-07-27,16:45:00,247.2,248.61,246.35,248.61,700,0
2017-07-27,16:50:00,246.36,246.36,246.36,246.36,100,0
2017-07-27,16:55:00,248.42,248.42,248.42,248.42,100,0
2017-07-27,17:00:00,246.17,246.17,246.17,246.17,100,0
2017-07-27,17:40:00,247.8,247.8,247.8,247.8,100,0
2017-07-27,17:45:00,247.81,248,247.81,247.945,901,0
2017-07-27,18:20:00,249.2791,249.2791,249.2791,249.2791,201,0
2017-07-27,18:30:00,249.54,249.54,249.54,249.54,100,0
2017-07-27,18:35:00,248.27,248.27,248.26,248.26,200,0
2017-07-27,18:45:00,248.98,248.98,246.63,247.41,1156,0
2017-07-27,18:55:00,247.33,247.45,247.33,247.45,2000,0
2017-07-27,19:00:00,246.5813,246.5813,246.5813,246.5813,100,0
2017-07-27,19:05:00,247,247.73,246.58,247.73,500,0
2017-07-27,19:10:00,247.7,247.7,247.7,247.7,100,0
2017-07-27,19:30:00,247.2,247.2,246.1401,246.1401,400,0
2017-07-27,19:40:00,247.72,247.72,246.93,246.93,519,0
2017-07-27,19:50:00,246.51,247.7,246.5,247.67,1203,0
2017-07-27,20:00:00,246.885,246.885,246.65,246.65,200,0
2017-07-27,20:20:00,246.8,246.8,246.8,246.8,100,0
2017-07-27,20:25:00,246.7,246.7,246.7,246.7,100,0
2017-07-27,20:30:00,246.5,246.5,246.17,246.17,200,0
2017-07-27,21:15:00,245.15,245.15,245.15,245.15,100,0
2017-07-27,21:20:00,246.01,246.11,246.01,246.11,200,0
2017-07-27,21:30:00,245.12,245.12,245.12,245.12,100,0
2017-07-27,21:45:00,245.08,245.42,245.08,245.42,200,0
2017-07-27,21:50:00,245.19,245.9,244.0109,244.0109,1101,0
2017-07-27,21:55:00,244.38,244.38,244.38,244.38,100,0
2017-07-27,22:00:00,244.79,244.805,244.02,244.04,2838,0
2017-07-28,15:35:00,243.61,243.61,243.61,243.61,242,0
2017-07-28,15:45:00,245,245,245,245,200,0
2017-07-28,15:50:00,245.5,245.5,245.5,245.5,206,0
2017-07-28,18:30:00,243.5239,243.5239,243.5239,243.5239,102,0
2017-07-28,19:15:00,242.89,242.89,242.89,242.89,100,0
2017-07-28,19:20:00,243.795,244.79,243.795,244.71,300,0
2017-07-28,19:25:00,243.4,243.4,242.74,243.39,700,0
2017-07-28,19:35:00,242.45,242.45,242.45,242.45,100,0
2017-07-28,19:40:00,240.2698,240.58,240.2698,240.58,202,0
2017-07-28,19:50:00,241.7005,243.105,241.7005,243.105,300,0
2017-07-28,19:55:00,240.98,241.36,240.98,241.36,200,0
2017-07-28,20:05:00,240.6,240.6,240.6,240.6,100,0
2017-07-28,20:30:00,240.1,240.1,240.1,240.1,100,0
2017-07-28,20:35:00,240.975,240.975,240.975,240.975,100,0
2017-07-28,20:55:00,240.17,240.93,240.17,240.685,400,0
2017-07-28,21:00:00,240,240,240,240,106,0
2017-07-28,21:20:00,240.525,240.525,240.525,240.525,100,0
2017-07-28,21:30:00,239.56,239.56,239.56,239.56,100,0
2017-07-28,21:45:00,240.23,240.71,240.23,240.34,300,0
2017-07-28,21:55:00,240.59,241.66,240.59,241.66,400,0
2017-07-28,22:00:00,241.09,241.45,240.53,240.54,5192,0
2017-07-31,15:35:00,241.57,241.57,241.57,241.57,356,0
2017-07-31,15:40:00,244.5376,244.5376,242.97,242.97,300,0
2017-07-31,16:00:00,242.25,242.36,241.45,241.45,300,0
2017-07-31,16:10:00,240.95,240.95,240.95,240.95,115,0
2017-07-31,16:30:00,240.2,240.2,240.2,240.2,100,0
2017-07-31,16:50:00,240.51,240.51,240.11,240.5,500,0
