date,close,volume,open,high,low
msft daily, 1
2016/09/14,56.2600,24265700.0000,56.3900,56.6300,56.0300
2016/09/13,56.5300,30062330.0000,56.5000,56.6500,56.0500
2016/09/12,57.0500,29266780.0000,56.0000,57.2050,55.6100
2016/09/09,56.2100,35026930.0000,56.7900,57.5200,56.2100
2016/09/08,57.4300,20109050.0000,57.6300,57.7900,57.1800
2016/09/07,57.6600,17484810.0000,57.4700,57.8400,57.4050
2016/09/06,57.6100,16264890.0000,57.7800,57.8000,57.2100
2016/09/02,57.6700,18897210.0000,57.6700,58.1900,57.4200
2016/09/01,57.5900,26053530.0000,57.0100,57.8200,57.0100
2016/08/31,57.4600,20844280.0000,57.6500,57.8000,57.3000
2016/08/30,57.8900,16900190.0000,57.9800,58.1900,57.6100
2016/08/29,58.1000,16388470.0000,58.1800,58.6000,58.1000
2016/08/26,58.0300,20935160.0000,58.2800,58.7000,57.6900
2016/08/25,58.1700,18551890.0000,57.8800,58.2900,57.7800
2016/08/24,57.9500,17118420.0000,57.8000,58.0400,57.7150
2016/08/23,57.8900,18722560.0000,57.9000,58.1800,57.8500
2016/08/22,57.6700,15215880.0000,57.6000,57.7500,57.2600
2016/08/19,57.6200,17271010.0000,57.4300,57.7300,57.2000
2016/08/18,57.6000,14211810.0000,57.4200,57.7000,57.2700
2016/08/17,57.5600,18798940.0000,57.5400,57.6800,57.2300
2016/08/16,57.4400,20452960.0000,57.6100,57.6200,57.2700
2016/08/15,58.1200,18764820.0000,58.0100,58.5000,57.9600
2016/08/12,57.9400,21646690.0000,58.0300,58.1900,57.6200
2016/08/11,58.3000,18161190.0000,58.0300,58.4500,58.0300
2016/08/10,58.0200,15702720.0000,58.1600,58.3200,57.8200
2016/08/09,58.2000,16891750.0000,58.1700,58.5000,58.0200
2016/08/08,58.0600,19459340.0000,58.0550,58.0850,57.7800
2016/08/05,57.9600,28804780.0000,57.6500,58.2100,57.4500
2016/08/04,57.3900,26485600.0000,56.8000,57.5193,56.6700
2016/08/03,56.9700,22069790.0000,56.6800,57.1100,56.4900
2016/08/02,56.5800,35115250.0000,56.8500,56.9000,56.3100
2016/08/01,56.5800,26003110.0000,56.6000,56.7500,56.1400
2016/07/29,56.6800,30556950.0000,56.2600,56.7600,56.0500
