coke, 2
date,close,volume,open,high,low
2016/07/13,146.9000,72821.0000,145.8400,148.2938,144.8000
2016/07/12,146.4500,96889.0000,145.9300,148.1200,144.1033
2016/07/11,145.9300,54290.0000,144.6500,147.6499,144.6200
2016/07/08,145.3100,68626.0000,144.4500,147.1200,144.3101
2016/07/07,144.2900,41919.0000,144.4700,145.4312,143.3000
2016/07/06,144.7600,100811.0000,145.4400,145.9100,138.8090
2016/07/05,145.4400,79547.0000,144.8800,146.8300,142.7228
2016/07/01,144.8200,75641.0000,146.9500,146.9500,144.2600
2016/06/30,147.4700,123226.0000,143.3300,147.5200,143.1230
2016/06/29,142.5200,97208.0000,141.2900,143.3700,139.0600
2016/06/28,140.0300,106181.0000,142.2300,142.5600,139.3700
2016/06/27,141.0900,123994.0000,139.1900,143.3000,138.0200
2016/06/24,140.5900,129672.0000,135.1400,141.3600,133.2000
2016/06/23,140.1200,58462.0000,140.8200,141.4600,139.4400
2016/06/22,140.2500,67111.0000,140.8800,140.8800,139.0000
2016/06/21,141.1000,64759.0000,143.1200,143.1200,139.7600
2016/06/20,142.4100,105262.0000,141.7900,143.2700,139.1501
2016/06/17,140.5300,201305.0000,140.0700,141.5100,139.1301
2016/06/16,140.5300,238670.0000,131.3800,140.7200,130.0000
2016/06/15,132.3500,180998.0000,128.6600,133.9600,127.3300
2016/06/14,127.2800,142762.0000,124.4900,128.9600,123.0120
2016/06/13,124.2500,122662.0000,122.3000,125.9400,120.5013
2016/06/10,121.9100,70645.0000,121.2100,122.1200,119.8000
2016/06/09,121.7800,95317.0000,124.2400,124.7404,121.2500
2016/06/08,124.2800,100334.0000,123.6600,124.9500,123.0400
2016/06/07,123.8300,134917.0000,126.4700,126.7550,123.3600
2016/06/06,125.9600,118315.0000,124.1000,127.6600,123.9900
2016/06/03,124.2700,59959.0000,124.5400,125.7800,123.4600
2016/06/02,124.5600,84661.0000,125.6700,125.6950,123.5150
2016/06/01,124.9200,269696.0000,123.2800,126.2500,123.0100
2016/05/31,123.5000,163345.0000,128.3200,128.3200,123.5000
2016/05/27,126.9600,137681.0000,122.7600,127.6700,122.5000
2016/05/26,123.1900,83999.0000,125.8900,125.8900,122.8790
2016/05/25,125.8200,77015.0000,128.9200,128.9200,125.5300
2016/05/24,128.0500,207744.0000,129.7300,131.0000,126.9100
2016/05/23,128.5500,241809.0000,129.5600,132.5000,128.0500
2016/05/20,128.7000,201884.0000,126.6500,129.2600,123.8900
2016/05/19,126.6000,306280.0000,134.0800,134.1600,125.7101
2016/05/18,134.0900,269923.0000,133.9800,135.6900,129.0000
2016/05/17,133.2600,359376.0000,138.0700,138.6600,131.5100
2016/05/16,138.7200,416400.0000,148.8600,149.5000,137.5000
2016/05/13,148.7300,48193.0000,148.8600,150.9780,147.5000
2016/05/12,149.2700,119662.0000,148.1100,151.2800,147.2200
2016/05/11,146.1800,318018.0000,165.3100,165.3100,144.5900
2016/05/10,166.9900,32656.0000,165.8100,167.9400,165.1200
2016/05/09,165.6950,59619.0000,166.3200,167.3745,164.5700
2016/05/06,165.7200,26968.0000,165.7900,165.8100,163.6800
2016/05/05,165.5700,33537.0000,163.5700,166.0500,163.0000
2016/05/04,164.0000,53526.0000,161.3000,164.7050,159.9685
2016/05/03,161.5500,65336.0000,163.3400,164.4550,160.5500
2016/05/02,164.3600,61599.0000,159.1000,164.5100,158.5000
2016/04/29,159.3700,31853.0000,159.0200,159.8500,157.5301
2016/04/28,158.2500,93832.0000,159.7800,161.9000,157.5500
2016/04/27,160.4200,84243.0000,161.0000,162.4399,159.6553
2016/04/26,160.9400,106119.0000,161.9500,163.5200,159.6300
2016/04/25,162.3000,51157.0000,158.9400,162.6100,158.2000
2016/04/22,160.9200,101350.0000,159.6600,161.5300,158.0950
2016/04/21,159.5000,201733.0000,163.7700,165.6200,157.7000
2016/04/20,164.4200,96225.0000,166.3200,166.9900,163.7120
2016/04/19,166.6200,77845.0000,163.3900,167.4200,160.9550
2016/04/18,162.4500,72528.0000,160.8100,163.0900,160.1700
2016/04/15,161.5800,37318.0000,162.7700,163.9350,161.2500
2016/04/14,163.1700,81730.0000,164.0000,164.6496,162.0100
2016/04/13,163.7000,70890.0000,163.2300,164.7000,162.1900
2016/04/12,163.6400,52647.0000,162.4500,164.4400,161.2700
2016/04/11,162.9700,68668.0000,164.9100,165.5100,160.1600
2016/04/08,165.9100,76085.0000,163.9300,166.4200,162.2900
2016/04/07,163.4600,59944.0000,163.3000,164.6700,161.6200
2016/04/06,163.1400,84702.0000,161.5900,163.9800,160.6200
2016/04/05,161.0000,26578.0000,162.7900,163.0950,160.6000
2016/04/04,163.7000,64420.0000,163.1200,166.9650,159.1300
2016/04/01,162.6900,118122.0000,158.7600,162.9800,158.0200
2016/03/31,159.7600,29918.0000,163.5000,163.9900,159.2655
2016/03/30,163.7400,69076.0000,164.0100,164.6900,161.0512
2016/03/29,164.6200,99858.0000,156.3100,164.9900,156.2500
2016/03/28,156.3700,33677.0000,160.0000,160.5969,156.2550
2016/03/24,159.2500,27462.0000,162.1600,163.4400,158.0000
2016/03/23,162.2700,50898.0000,165.0000,166.1300,161.3000
2016/03/22,164.4900,41869.0000,166.2400,166.9900,164.4800
2016/03/21,166.8000,62421.0000,170.8100,171.4000,163.5900
2016/03/18,171.1500,72634.0000,174.1200,174.5000,171.0000
2016/03/17,173.4400,28154.0000,173.2800,174.3260,172.0500
2016/03/16,173.9800,31948.0000,168.1900,174.8600,167.3066
2016/03/15,169.1500,41729.0000,173.0400,173.0400,166.1200
2016/03/14,173.0300,33894.0000,176.8500,176.9000,171.7290
2016/03/11,175.8500,31456.0000,179.7500,180.2800,175.0000
2016/03/10,178.1200,27143.0000,184.2000,184.2000,175.1850
2016/03/09,178.1000,30714.0000,178.4000,179.8568,176.6000
2016/03/08,178.0900,36591.0000,177.3600,180.4900,176.0400
2016/03/07,178.1700,78610.0000,176.8600,180.9699,176.2100
2016/03/04,176.8700,45319.0000,177.7700,177.7700,175.2500
2016/03/03,177.6100,107809.0000,172.7200,177.8600,172.1100
2016/03/02,173.3000,91369.0000,178.1600,179.5522,172.0300
2016/03/01,178.2000,93383.0000,176.4700,179.8582,175.6100
2016/02/29,174.7200,77077.0000,173.0200,176.0600,172.0450
2016/02/26,173.6200,57148.0000,176.2400,177.5600,171.9800
2016/02/25,176.6900,70760.0000,174.2000,179.7710,172.5200
2016/02/24,173.2300,52290.0000,169.6900,174.0000,169.6900
2016/02/23,171.1900,127803.0000,168.7100,173.7483,164.1900
2016/02/22,167.9700,130738.0000,178.0000,179.0450,167.6400
2016/02/19,177.0000,46910.0000,169.9800,177.9900,168.7298
2016/02/18,168.7200,44448.0000,169.1900,171.8100,165.4100
2016/02/17,169.1500,59965.0000,165.3000,170.9700,165.0000
2016/02/16,164.7900,61182.0000,163.7400,165.2100,162.2300
2016/02/12,163.2800,35100.0000,162.8500,164.9600,161.9468
2016/02/11,160.2400,27367.0000,158.0400,160.7250,155.5000
2016/02/10,160.0100,19236.0000,166.0800,172.0350,159.6100
2016/02/09,163.9300,45730.0000,155.6500,166.6094,151.3700
2016/02/08,156.2500,62612.0000,154.4600,157.0800,150.2631
2016/02/05,155.5000,69671.0000,161.2000,161.3800,155.0350
2016/02/04,160.2500,35247.0000,163.1700,166.2600,158.8810
2016/02/03,163.1700,39828.0000,163.2700,169.1280,162.5000
2016/02/02,162.6100,52732.0000,169.4300,172.2202,162.4500
2016/02/01,173.6100,29219.0000,174.5000,176.0000,173.6100
2016/01/29,175.9000,44593.0000,178.7800,180.5800,174.1600
2016/01/28,177.3800,47829.0000,171.4000,179.2600,171.0100
2016/01/27,170.7000,58011.0000,171.0100,171.7600,167.7500
2016/01/26,170.3600,25775.0000,169.1900,172.5753,168.9200
2016/01/25,170.5900,27205.0000,169.0300,172.4850,168.2621
2016/01/22,167.8800,50426.0000,172.1600,172.1600,165.0350
2016/01/21,170.6000,39358.0000,173.4000,175.0700,170.1300
2016/01/20,172.5200,56654.0000,170.3000,174.9800,166.0100
2016/01/19,171.1800,62712.0000,165.9700,174.1200,165.4100
2016/01/15,166.0000,69744.0000,165.7300,167.9729,158.8000
2016/01/14,169.4900,61333.0000,167.6500,169.8100,166.0500
2016/01/13,169.1100,43059.0000,173.6800,175.4521,168.3900
2016/01/12,174.4600,42306.0000,173.1100,177.4367,172.6200
2016/01/11,172.5700,58003.0000,178.4200,178.9483,171.5000
2016/01/08,177.9000,48410.0000,176.4100,178.6800,176.1000
2016/01/07,177.4300,37856.0000,176.9400,181.4700,176.0200
2016/01/06,179.9500,42177.0000,175.1800,181.9800,172.0000
2016/01/05,176.7400,32647.0000,177.0200,179.4100,174.3000
2016/01/04,175.0500,73391.0000,180.4000,183.4150,174.6100
2015/12/31,182.5100,77979.0000,181.4500,184.4600,180.5300
2015/12/30,183.4000,38025.0000,180.6200,186.5600,179.7100
2015/12/29,181.9800,38740.0000,182.6100,184.5100,180.3300
2015/12/28,182.6100,35936.0000,179.0400,184.9300,179.0100
2015/12/24,178.6600,42473.0000,182.0900,182.3192,176.8100
2015/12/23,183.9200,27008.0000,184.3700,185.2800,182.1900
2015/12/22,183.9800,14765.0000,182.4500,185.5815,180.4500
